image_name,object,x_cen,y_cen,w,h
\agri_0_4335.jpeg,1,0.831055,0.111328,0.337891,0.191406
\agri_0_4337.jpeg,1,0.514648,0.476562,0.185547,0.203125
\agri_0_4348.jpeg,1,0.483398,0.488281,0.587891,0.441406
\agri_0_4348.jpeg,1,0.271484,0.891602,0.132812,0.201172
\agri_0_4355.jpeg,0,0.237305,0.53418,0.083984,0.083984
\agri_0_4355.jpeg,0,0.603516,0.421875,0.152344,0.109375
\agri_0_4355.jpeg,0,0.862305,0.578125,0.068359,0.070312
\agri_0_4355.jpeg,0,0.585938,0.794922,0.054688,0.085938
\agri_0_4355.jpeg,0,0.702148,0.558594,0.044922,0.054688
\agri_0_4355.jpeg,0,0.766602,0.182617,0.103516,0.076172
\agri_0_4355.jpeg,0,0.375977,0.103516,0.056641,0.054688
\agri_0_4355.jpeg,0,0.548828,0.070312,0.066406,0.058594
\agri_0_4355.jpeg,0,0.863281,0.363281,0.082031,0.054688
\agri_0_4355.jpeg,0,0.075195,0.045898,0.119141,0.056641
\agri_0_4356.jpeg,0,0.525391,0.510742,0.871094,0.744141
\agri_0_4362.jpeg,1,0.521484,0.489258,0.695312,0.560547
\agri_0_4365.jpeg,0,0.573242,0.539062,0.755859,0.921875
\agri_0_437.jpeg,0,0.501953,0.445312,0.910156,0.871094
\agri_0_4383.jpeg,0,0.525391,0.339844,0.09375,0.117188
\agri_0_4383.jpeg,0,0.235352,0.400391,0.119141,0.191406
\agri_0_4383.jpeg,0,0.744141,0.43457,0.117188,0.111328
\agri_0_4383.jpeg,0,0.630859,0.126953,0.117188,0.191406
\agri_0_4383.jpeg,0,0.431641,0.560547,0.09375,0.097656
\agri_0_4383.jpeg,0,0.566406,0.688477,0.117188,0.150391
\agri_0_4383.jpeg,0,0.326172,0.731445,0.082031,0.083984
\agri_0_4383.jpeg,0,0.827148,0.150391,0.119141,0.175781
\agri_0_4383.jpeg,0,0.798828,0.350586,0.097656,0.091797
\agri_0_4388.jpeg,1,0.53125,0.541992,0.714844,0.541016
\agri_0_4388.jpeg,1,0.833984,0.210938,0.308594,0.226562
\agri_0_4388.jpeg,1,0.125977,0.694336,0.205078,0.306641
\agri_0_4391.jpeg,1,0.639648,0.400391,0.662109,0.75
\agri_0_4393.jpeg,1,0.457031,0.451172,0.664062,0.5
\agri_0_4394.jpeg,0,0.491211,0.492188,0.916016,0.816406
\agri_0_4416.jpeg,0,0.50293,0.466797,0.994141,0.917969
\agri_0_4419.jpeg,1,0.436523,0.545898,0.712891,0.806641
\agri_0_4436.jpeg,1,0.442383,0.500977,0.841797,0.724609
\agri_0_4449.jpeg,0,0.476562,0.520508,0.644531,0.720703
\agri_0_4455.jpeg,1,0.639648,0.507812,0.271484,0.605469
\agri_0_4463.jpeg,0,0.298828,0.43457,0.476562,0.638672
\agri_0_4463.jpeg,0,0.765625,0.535156,0.46875,0.457031
\agri_0_4467.jpeg,0,0.499023,0.500977,0.962891,0.998047
\agri_0_4479.jpeg,0,0.515625,0.514648,0.882812,0.474609
\agri_0_4484.jpeg,0,0.485352,0.501953,0.818359,0.742188
\agri_0_4488.jpeg,1,0.493164,0.577148,0.619141,0.478516
\agri_0_4488.jpeg,1,0.186523,0.160156,0.275391,0.265625
\agri_0_4488.jpeg,1,0.885742,0.244141,0.228516,0.234375
\agri_0_4499.jpeg,0,0.460938,0.501953,0.808594,0.996094
\agri_0_4502.jpeg,1,0.433594,0.452148,0.4375,0.458984
\agri_0_4508.jpeg,0,0.522461,0.518555,0.822266,0.962891
\agri_0_4516.jpeg,0,0.413086,0.610352,0.822266,0.693359
\agri_0_4519.jpeg,0,0.518555,0.508789,0.888672,0.912109
\agri_0_452.jpeg,1,0.487305,0.50293,0.962891,0.685547
\agri_0_4526.jpeg,1,0.541016,0.52832,0.917969,0.583984
\agri_0_4530.jpeg,0,0.485352,0.536133,0.740234,0.673828
\agri_0_4535.jpeg,1,0.506836,0.550781,0.892578,0.71875
\agri_0_4540.jpeg,0,0.574219,0.449219,0.585938,0.402344
\agri_0_4540.jpeg,0,0.332031,0.647461,0.660156,0.572266
\agri_0_4553.jpeg,0,0.503906,0.527344,0.992188,0.9375
\agri_0_4557.jpeg,1,0.463867,0.555664,0.365234,0.736328
\agri_0_456.jpeg,0,0.457031,0.463867,0.53125,0.576172
\agri_0_4560.jpeg,1,0.545898,0.493164,0.576172,0.603516
\agri_0_4561.jpeg,0,0.522461,0.474609,0.955078,0.847656
\agri_0_4571.jpeg,1,0.418945,0.457031,0.529297,0.230469
\agri_0_4571.jpeg,1,0.854492,0.501953,0.291016,0.21875
\agri_0_4571.jpeg,1,0.527344,0.814453,0.476562,0.304688
\agri_0_4571.jpeg,1,0.611328,0.146484,0.332031,0.183594
\agri_0_4575.jpeg,1,0.540039,0.560547,0.724609,0.539062
\agri_0_4586.jpeg,0,0.481445,0.503906,0.892578,0.859375
\agri_0_4617.jpeg,1,0.442383,0.382812,0.693359,0.644531
\agri_0_4618.jpeg,0,0.525391,0.447266,0.800781,0.730469
\agri_0_462.jpeg,1,0.474609,0.564453,0.726562,0.714844
\agri_0_4620.jpeg,1,0.475586,0.442383,0.728516,0.544922
\agri_0_4635.jpeg,1,0.594727,0.491211,0.447266,0.693359
\agri_0_4645.jpeg,0,0.503906,0.487305,0.664062,0.880859
\agri_0_4651.jpeg,1,0.536133,0.486328,0.376953,0.8125
\agri_0_4659.jpeg,1,0.514648,0.486328,0.923828,0.609375
\agri_0_466.jpeg,1,0.353516,0.505859,0.269531,0.582031
\agri_0_4665.jpeg,1,0.595703,0.554688,0.71875,0.449219
\agri_0_4670.jpeg,1,0.506836,0.355469,0.751953,0.652344
\agri_0_4675.jpeg,0,0.441406,0.68457,0.800781,0.630859
\agri_0_4675.jpeg,0,0.519531,0.335938,0.632812,0.566406
\agri_0_4684.jpeg,1,0.638672,0.458984,0.582031,0.269531
\agri_0_4684.jpeg,1,0.163086,0.442383,0.322266,0.521484
\agri_0_4684.jpeg,1,0.321289,0.873047,0.224609,0.121094
\agri_0_4685.jpeg,1,0.442383,0.419922,0.705078,0.636719
\agri_0_4687.jpeg,1,0.486328,0.498047,0.917969,0.992188
\agri_0_4690.jpeg,1,0.503906,0.470703,0.5,0.679688
\agri_0_4702.jpeg,1,0.482422,0.546875,0.90625,0.863281
\agri_0_4707.jpeg,1,0.5,0.518555,0.941406,0.935547
\agri_0_4718.jpeg,0,0.461914,0.521484,0.560547,0.667969
\agri_0_4729.jpeg,1,0.396484,0.488281,0.554688,0.554688
\agri_0_4751.jpeg,0,0.515625,0.491211,0.96875,0.958984
\agri_0_4753.jpeg,1,0.578125,0.452148,0.347656,0.396484
\agri_0_4771.jpeg,0,0.53418,0.557617,0.759766,0.798828
\agri_0_4778.jpeg,1,0.40625,0.289062,0.667969,0.488281
\agri_0_4785.jpeg,1,0.483398,0.543945,0.166016,0.197266
\agri_0_4789.jpeg,1,0.516602,0.494141,0.638672,0.457031
\agri_0_4793.jpeg,1,0.379883,0.50293,0.365234,0.556641
\agri_0_4806.jpeg,0,0.492188,0.521484,0.90625,0.832031
\agri_0_4811.jpeg,1,0.557617,0.606445,0.666016,0.634766
\agri_0_4838.jpeg,0,0.526367,0.473633,0.884766,0.798828
\agri_0_484.jpeg,0,0.530273,0.509766,0.658203,0.726562
\agri_0_4845.jpeg,1,0.398438,0.570312,0.6875,0.460938
\agri_0_4846.jpeg,1,0.53125,0.376953,0.707031,0.65625
\agri_0_4862.jpeg,1,0.44043,0.453125,0.591797,0.578125
\agri_0_487.jpeg,1,0.507812,0.500977,0.171875,0.169922
\agri_0_487.jpeg,1,0.607422,0.097656,0.128906,0.191406
\agri_0_4892.jpeg,0,0.519531,0.614258,0.878906,0.533203
\agri_0_4903.jpeg,1,0.393555,0.594727,0.783203,0.810547
\agri_0_4909.jpeg,0,0.419922,0.476562,0.820312,0.878906
\agri_0_491.jpeg,0,0.514648,0.526367,0.787109,0.724609
\agri_0_4910.jpeg,0,0.507812,0.480469,0.714844,0.71875
\agri_0_4913.jpeg,1,0.649414,0.397461,0.701172,0.712891
\agri_0_4916.jpeg,1,0.62207,0.383789,0.271484,0.361328
\agri_0_4936.jpeg,0,0.246094,0.536133,0.097656,0.087891
\agri_0_4936.jpeg,0,0.550781,0.452148,0.0625,0.072266
\agri_0_4936.jpeg,0,0.628906,0.404297,0.089844,0.105469
\agri_0_4936.jpeg,0,0.584961,0.797852,0.068359,0.103516
\agri_0_4936.jpeg,0,0.755859,0.179688,0.125,0.09375
\agri_0_4936.jpeg,0,0.854492,0.402344,0.064453,0.171875
\agri_0_4936.jpeg,0,0.864258,0.579102,0.099609,0.103516
\agri_0_4936.jpeg,0,0.723633,0.915039,0.115234,0.111328
\agri_0_4936.jpeg,0,0.37793,0.098633,0.080078,0.076172
\agri_0_4936.jpeg,0,0.0625,0.040039,0.101562,0.068359
\agri_0_4937.jpeg,1,0.525391,0.458984,0.664062,0.667969
\agri_0_4944.jpeg,1,0.462891,0.564453,0.335938,0.753906
\agri_0_4945.jpeg,1,0.543945,0.415039,0.482422,0.435547
\agri_0_4947.jpeg,1,0.554688,0.671875,0.707031,0.570312
\agri_0_4948.jpeg,0,0.513672,0.536133,0.859375,0.810547
\agri_0_4948.jpeg,0,0.352539,0.170898,0.701172,0.337891
\agri_0_495.jpeg,0,0.891602,0.469727,0.130859,0.138672
\agri_0_495.jpeg,0,0.757812,0.935547,0.109375,0.128906
\agri_0_495.jpeg,0,0.914062,0.94043,0.121094,0.119141
\agri_0_495.jpeg,0,0.457031,0.422852,0.058594,0.076172
\agri_0_495.jpeg,0,0.516602,0.088867,0.107422,0.103516
\agri_0_495.jpeg,0,0.432617,0.291992,0.087891,0.087891
\agri_0_495.jpeg,0,0.746094,0.305664,0.054688,0.060547
\agri_0_495.jpeg,0,0.410156,0.929688,0.054688,0.046875
\agri_0_495.jpeg,0,0.536133,0.412109,0.083984,0.085938
\agri_0_495.jpeg,0,0.453125,0.486328,0.050781,0.046875
\agri_0_4951.jpeg,0,0.476562,0.5,0.761719,0.738281
\agri_0_4955.jpeg,0,0.507812,0.579102,0.660156,0.529297
\agri_0_4964.jpeg,1,0.505859,0.458984,0.785156,0.914062
\agri_0_4972.jpeg,1,0.450195,0.557617,0.568359,0.505859
\agri_0_4984.jpeg,1,0.533203,0.47168,0.527344,0.556641
\agri_0_4985.jpeg,1,0.464844,0.510742,0.542969,0.376953
\agri_0_4994.jpeg,0,0.52832,0.548828,0.943359,0.546875
\agri_0_4994.jpeg,0,0.355469,0.146484,0.523438,0.289062
\agri_0_5006.jpeg,1,0.506836,0.524414,0.681641,0.490234
\agri_0_5017.jpeg,0,0.485352,0.632812,0.611328,0.542969
\agri_0_5017.jpeg,0,0.635742,0.331055,0.587891,0.349609
\agri_0_5017.jpeg,0,0.182617,0.148438,0.361328,0.292969
\agri_0_5019.jpeg,0,0.503906,0.455078,0.945312,0.867188
\agri_0_5039.jpeg,1,0.388672,0.496094,0.210938,0.234375
\agri_0_5039.jpeg,1,0.805664,0.632812,0.240234,0.257812
\agri_0_5042.jpeg,1,0.483398,0.482422,0.646484,0.449219
\agri_0_5053.jpeg,0,0.607422,0.639648,0.074219,0.060547
\agri_0_5053.jpeg,0,0.762695,0.717773,0.068359,0.076172
\agri_0_5053.jpeg,0,0.764648,0.349609,0.212891,0.097656
\agri_0_5053.jpeg,0,0.714844,0.181641,0.203125,0.109375
\agri_0_5053.jpeg,0,0.303711,0.239258,0.236328,0.107422
\agri_0_5053.jpeg,0,0.133789,0.726562,0.193359,0.09375
\agri_0_5053.jpeg,0,0.636719,0.96582,0.101562,0.068359
\agri_0_5053.jpeg,0,0.168945,0.388672,0.158203,0.191406
\agri_0_5053.jpeg,0,0.504883,0.05957,0.095703,0.052734
\agri_0_5066.jpeg,0,0.458008,0.53418,0.880859,0.755859
\agri_0_5077.jpeg,1,0.546875,0.473633,0.515625,0.392578
\agri_0_5087.jpeg,0,0.27832,0.141602,0.072266,0.052734
\agri_0_5087.jpeg,0,0.702148,0.381836,0.072266,0.130859
\agri_0_5087.jpeg,0,0.694336,0.586914,0.103516,0.076172
\agri_0_5087.jpeg,0,0.697266,0.722656,0.121094,0.097656
\agri_0_5087.jpeg,0,0.875977,0.46875,0.103516,0.097656
\agri_0_5087.jpeg,0,0.339844,0.805664,0.089844,0.064453
\agri_0_5087.jpeg,0,0.535156,0.341797,0.070312,0.050781
\agri_0_5087.jpeg,0,0.703125,0.181641,0.226562,0.125
\agri_0_5087.jpeg,0,0.042969,0.71582,0.066406,0.123047
\agri_0_5087.jpeg,0,0.186523,0.453125,0.068359,0.089844
\agri_0_5087.jpeg,0,0.828125,0.351562,0.058594,0.0625
\agri_0_5088.jpeg,0,0.506836,0.505859,0.986328,0.984375
\agri_0_5090.jpeg,0,0.513672,0.536133,0.886719,0.607422
\agri_0_5100.jpeg,0,0.532227,0.469727,0.857422,0.548828
\agri_0_5118.jpeg,0,0.46582,0.516602,0.751953,0.697266
\agri_0_5118.jpeg,0,0.741211,0.772461,0.517578,0.408203
\agri_0_5121.jpeg,0,0.402344,0.548828,0.800781,0.75
\agri_0_5121.jpeg,0,0.671875,0.265625,0.65625,0.523438
\agri_0_5128.jpeg,0,0.509766,0.509766,0.980469,0.914062
\agri_0_5134.jpeg,0,0.47168,0.461914,0.919922,0.728516
\agri_0_5136.jpeg,0,0.470703,0.463867,0.792969,0.845703
\agri_0_5145.jpeg,0,0.462891,0.505859,0.832031,0.503906
\agri_0_5145.jpeg,0,0.250977,0.232422,0.498047,0.460938
\agri_0_5145.jpeg,0,0.692383,0.162109,0.603516,0.304688
\agri_0_5147.jpeg,0,0.383789,0.344727,0.712891,0.677734
\agri_0_5147.jpeg,0,0.634766,0.666016,0.722656,0.667969
\agri_0_5160.jpeg,1,0.537109,0.456055,0.765625,0.732422
\agri_0_5169.jpeg,1,0.552734,0.412109,0.492188,0.417969
\agri_0_5169.jpeg,1,0.155273,0.484375,0.302734,0.957031
\agri_0_5178.jpeg,0,0.49707,0.500977,0.990234,0.998047
\agri_0_5182.jpeg,1,0.53418,0.492188,0.408203,0.574219
\agri_0_5184.jpeg,1,0.553711,0.558594,0.431641,0.453125
\agri_0_5208.jpeg,0,0.484375,0.568359,0.75,0.863281
\agri_0_5210.jpeg,0,0.279297,0.492188,0.078125,0.046875
\agri_0_5210.jpeg,0,0.243164,0.237305,0.103516,0.126953
\agri_0_5210.jpeg,0,0.696289,0.491211,0.130859,0.091797
\agri_0_5210.jpeg,0,0.69043,0.352539,0.126953,0.115234
\agri_0_5210.jpeg,0,0.429688,0.807617,0.0625,0.052734
\agri_0_5210.jpeg,0,0.71582,0.810547,0.115234,0.175781
\agri_0_5210.jpeg,0,0.900391,0.767578,0.121094,0.144531
\agri_0_5210.jpeg,0,0.634766,0.160156,0.101562,0.070312
\agri_0_5210.jpeg,0,0.15918,0.041016,0.181641,0.078125
\agri_0_5216.jpeg,1,0.493164,0.458008,0.482422,0.708984
\agri_0_5220.jpeg,0,0.548828,0.341797,0.46875,0.292969
\agri_0_5225.jpeg,1,0.5,0.44043,0.835938,0.603516
\agri_0_5231.jpeg,1,0.493164,0.503906,0.931641,0.867188
\agri_0_5239.jpeg,1,0.523438,0.397461,0.582031,0.775391
\agri_0_5243.jpeg,1,0.484375,0.577148,0.523438,0.419922
\agri_0_5243.jpeg,1,0.376953,0.242188,0.640625,0.347656
\agri_0_5246.jpeg,1,0.494141,0.670898,0.652344,0.658203
\agri_0_5248.jpeg,1,0.56543,0.484375,0.822266,0.53125
\agri_0_5257.jpeg,0,0.548828,0.567383,0.878906,0.779297
\agri_0_5257.jpeg,0,0.276367,0.757812,0.544922,0.484375
\agri_0_526.jpeg,1,0.544922,0.56543,0.671875,0.451172
\agri_0_5260.jpeg,0,0.501953,0.405273,0.878906,0.521484
\agri_0_5266.jpeg,1,0.515625,0.498047,0.765625,0.667969
\agri_0_5270.jpeg,0,0.555664,0.506836,0.888672,0.798828
\agri_0_5282.jpeg,1,0.478516,0.53418,0.304688,0.255859
\agri_0_5282.jpeg,1,0.193359,0.206055,0.363281,0.306641
\agri_0_5306.jpeg,0,0.448242,0.524414,0.693359,0.658203
\agri_0_5318.jpeg,1,0.421875,0.435547,0.734375,0.453125
\agri_0_5336.jpeg,0,0.542969,0.551758,0.914062,0.705078
\agri_0_5350.jpeg,0,0.404297,0.533203,0.746094,0.65625
\agri_0_5350.jpeg,0,0.666016,0.164062,0.503906,0.3125
\agri_0_5350.jpeg,0,0.835938,0.541016,0.328125,0.65625
\agri_0_5352.jpeg,0,0.463867,0.511719,0.923828,0.707031
\agri_0_5361.jpeg,0,0.463867,0.585938,0.345703,0.300781
\agri_0_5361.jpeg,0,0.84668,0.552734,0.306641,0.480469
\agri_0_5361.jpeg,0,0.768555,0.077148,0.419922,0.150391
\agri_0_5361.jpeg,0,0.133789,0.063477,0.263672,0.123047
\agri_0_5362.jpeg,1,0.485352,0.572266,0.701172,0.671875
\agri_0_5365.jpeg,1,0.40332,0.462891,0.705078,0.675781
\agri_0_5366.jpeg,1,0.460938,0.447266,0.730469,0.527344
\agri_0_5370.jpeg,0,0.507812,0.671875,0.597656,0.511719
\agri_0_5370.jpeg,0,0.581055,0.204102,0.486328,0.400391
\agri_0_5370.jpeg,0,0.158203,0.446289,0.3125,0.591797
\agri_0_5384.jpeg,1,0.425781,0.498047,0.792969,0.769531
\agri_0_5389.jpeg,0,0.499023,0.566406,0.962891,0.605469
\agri_0_5401.jpeg,0,0.235352,0.213867,0.087891,0.220703
\agri_0_5401.jpeg,0,0.398438,0.355469,0.074219,0.070312
\agri_0_5401.jpeg,0,0.802734,0.112305,0.1875,0.126953
\agri_0_5401.jpeg,0,0.913086,0.288086,0.087891,0.123047
\agri_0_5401.jpeg,0,0.801758,0.255859,0.076172,0.082031
\agri_0_5401.jpeg,0,0.825195,0.623047,0.150391,0.207031
\agri_0_5401.jpeg,0,0.641602,0.755859,0.123047,0.105469
\agri_0_5401.jpeg,0,0.229492,0.642578,0.220703,0.078125
\agri_0_5401.jpeg,0,0.359375,0.038086,0.117188,0.064453
\agri_0_5401.jpeg,0,0.28418,0.811523,0.197266,0.115234
\agri_0_5401.jpeg,0,0.490234,0.953125,0.101562,0.054688
\agri_0_5401.jpeg,0,0.767578,0.786133,0.101562,0.060547
\agri_0_5426.jpeg,0,0.529297,0.40332,0.867188,0.423828
\agri_0_5426.jpeg,0,0.552734,0.714844,0.554688,0.269531
\agri_0_543.jpeg,1,0.375977,0.633789,0.251953,0.345703
\agri_0_5435.jpeg,0,0.43457,0.568359,0.685547,0.863281
\agri_0_5435.jpeg,0,0.249023,0.772461,0.494141,0.455078
\agri_0_544.jpeg,0,0.511719,0.433594,0.621094,0.660156
\agri_0_544.jpeg,0,0.43457,0.791992,0.455078,0.416016
\agri_0_544.jpeg,0,0.864258,0.588867,0.267578,0.521484
\agri_0_544.jpeg,0,0.105469,0.477539,0.207031,0.896484
\agri_0_5450.jpeg,1,0.636719,0.560547,0.714844,0.507812
\agri_0_5458.jpeg,1,0.527344,0.55957,0.753906,0.595703
\agri_0_5461.jpeg,0,0.488281,0.455078,0.894531,0.835938
\agri_0_5474.jpeg,1,0.479492,0.398438,0.564453,0.421875
\agri_0_5487.jpeg,0,0.396484,0.50293,0.710938,0.994141
\agri_0_5494.jpeg,0,0.505859,0.503906,0.707031,0.992188
\agri_0_550.jpeg,1,0.488281,0.626953,0.652344,0.542969
\agri_0_5502.jpeg,0,0.549805,0.508789,0.853516,0.498047
\agri_0_5502.jpeg,0,0.805664,0.782227,0.373047,0.435547
\agri_0_5508.jpeg,1,0.422852,0.421875,0.509766,0.257812
\agri_0_551.jpeg,0,0.482422,0.425781,0.574219,0.582031
\agri_0_551.jpeg,0,0.830078,0.857422,0.3125,0.25
\agri_0_551.jpeg,0,0.892578,0.569336,0.210938,0.279297
\agri_0_5512.jpeg,0,0.695312,0.430664,0.609375,0.736328
\agri_0_5512.jpeg,0,0.384766,0.487305,0.765625,0.740234
\agri_0_5521.jpeg,0,0.50293,0.44043,0.978516,0.654297
\agri_0_5523.jpeg,1,0.522461,0.493164,0.865234,0.763672
\agri_0_5529.jpeg,0,0.600586,0.46875,0.689453,0.65625
\agri_0_5542.jpeg,1,0.490234,0.646484,0.738281,0.628906
\agri_0_5568.jpeg,1,0.362305,0.416992,0.669922,0.759766
\agri_0_5568.jpeg,1,0.880859,0.605469,0.238281,0.246094
\agri_0_5578.jpeg,1,0.50293,0.464844,0.486328,0.675781
\agri_0_5587.jpeg,1,0.46875,0.555664,0.285156,0.279297
\agri_0_5587.jpeg,1,0.213867,0.233398,0.384766,0.373047
\agri_0_5591.jpeg,1,0.59082,0.540039,0.708984,0.646484
\agri_0_5592.jpeg,1,0.662109,0.491211,0.558594,0.630859
\agri_0_5593.jpeg,1,0.492188,0.541016,0.503906,0.433594
\agri_0_5597.jpeg,1,0.723633,0.55957,0.326172,0.482422
\agri_0_5597.jpeg,1,0.261719,0.464844,0.378906,0.320312
\agri_0_5605.jpeg,1,0.554688,0.521484,0.8125,0.542969
\agri_0_561.jpeg,0,0.556641,0.352539,0.417969,0.283203
\agri_0_5615.jpeg,1,0.414062,0.493164,0.480469,0.705078
\agri_0_5616.jpeg,1,0.53125,0.52832,0.671875,0.541016
\agri_0_5622.jpeg,1,0.512695,0.526367,0.720703,0.701172
\agri_0_5625.jpeg,0,0.486328,0.487305,0.953125,0.822266
\agri_0_5627.jpeg,0,0.473633,0.519531,0.916016,0.542969
\agri_0_5627.jpeg,0,0.303711,0.196289,0.603516,0.376953
\agri_0_5632.jpeg,1,0.660156,0.496094,0.675781,0.414062
\agri_0_5632.jpeg,1,0.098633,0.862305,0.193359,0.275391
\agri_0_5632.jpeg,1,0.151367,0.261719,0.298828,0.324219
\agri_0_5634.jpeg,0,0.510742,0.504883,0.939453,0.935547
\agri_0_5641.jpeg,0,0.504883,0.469727,0.771484,0.849609
\agri_0_5644.jpeg,0,0.505859,0.46875,0.816406,0.835938
\agri_0_566.jpeg,1,0.584961,0.597656,0.783203,0.5
\agri_0_566.jpeg,1,0.835938,0.18457,0.273438,0.205078
\agri_0_566.jpeg,1,0.106445,0.72168,0.208984,0.427734
\agri_0_566.jpeg,1,0.089844,0.209961,0.175781,0.416016
\agri_0_5661.jpeg,1,0.553711,0.414062,0.662109,0.65625
\agri_0_5666.jpeg,0,0.481445,0.556641,0.939453,0.886719
\agri_0_567.jpeg,1,0.459961,0.600586,0.501953,0.302734
\agri_0_5676.jpeg,0,0.508789,0.449219,0.982422,0.839844
\agri_0_5686.jpeg,1,0.507812,0.585938,0.550781,0.40625
\agri_0_5686.jpeg,1,0.632812,0.256836,0.574219,0.361328
\agri_0_5688.jpeg,1,0.527344,0.416992,0.578125,0.337891
\agri_0_5693.jpeg,1,0.337891,0.504883,0.667969,0.427734
\agri_0_57.jpeg,0,0.486328,0.447266,0.882812,0.839844
\agri_0_57.jpeg,0,0.183594,0.314453,0.265625,0.261719
\agri_0_5706.jpeg,1,0.524414,0.480469,0.271484,0.273438
\agri_0_5706.jpeg,1,0.797852,0.825195,0.404297,0.330078
\agri_0_5711.jpeg,1,0.391602,0.539062,0.634766,0.378906
\agri_0_5711.jpeg,1,0.861328,0.496094,0.277344,0.210938
\agri_0_5711.jpeg,1,0.874023,0.727539,0.251953,0.193359
\agri_0_5711.jpeg,1,0.615234,0.867188,0.238281,0.238281
\agri_0_5716.jpeg,1,0.500977,0.435547,0.677734,0.75
\agri_0_5718.jpeg,0,0.503906,0.557617,0.488281,0.423828
\agri_0_5723.jpeg,1,0.456055,0.679688,0.611328,0.585938
\agri_0_5733.jpeg,0,0.459961,0.669922,0.474609,0.257812
\agri_0_5736.jpeg,1,0.492188,0.451172,0.578125,0.589844
\agri_0_5737.jpeg,1,0.600586,0.541992,0.681641,0.595703
\agri_0_5744.jpeg,1,0.560547,0.552734,0.429688,0.449219
\agri_0_5747.jpeg,1,0.553711,0.5625,0.419922,0.40625
\agri_0_5773.jpeg,1,0.311523,0.414062,0.615234,0.820312
\agri_0_5780.jpeg,0,0.516602,0.5625,0.158203,0.15625
\agri_0_5780.jpeg,0,0.887695,0.542969,0.142578,0.171875
\agri_0_5780.jpeg,0,0.838867,0.05957,0.267578,0.107422
\agri_0_5780.jpeg,0,0.526367,0.921875,0.115234,0.109375
\agri_0_5780.jpeg,0,0.407227,0.054688,0.080078,0.078125
\agri_0_5780.jpeg,0,0.445312,0.722656,0.109375,0.117188
\agri_0_5784.jpeg,0,0.477539,0.539062,0.572266,0.773438
\agri_0_5786.jpeg,0,0.413086,0.178711,0.064453,0.083984
\agri_0_5786.jpeg,0,0.395508,0.43457,0.193359,0.134766
\agri_0_5786.jpeg,0,0.275391,0.5625,0.117188,0.121094
\agri_0_5786.jpeg,0,0.076172,0.496094,0.148438,0.199219
\agri_0_5786.jpeg,0,0.859375,0.3125,0.148438,0.117188
\agri_0_5786.jpeg,0,0.677734,0.823242,0.136719,0.154297
\agri_0_5786.jpeg,0,0.472656,0.686523,0.078125,0.052734
\agri_0_5786.jpeg,0,0.737305,0.104492,0.189453,0.130859
\agri_0_5786.jpeg,0,0.925781,0.573242,0.148438,0.103516
\agri_0_5786.jpeg,0,0.682617,0.568359,0.146484,0.191406
\agri_0_5794.jpeg,0,0.479492,0.554688,0.935547,0.566406
\agri_0_5794.jpeg,0,0.686523,0.1875,0.244141,0.136719
\agri_0_5794.jpeg,0,0.123047,0.117188,0.242188,0.222656
\agri_0_5802.jpeg,0,0.492188,0.576172,0.921875,0.847656
\agri_0_5808.jpeg,0,0.588867,0.483398,0.443359,0.794922
\agri_0_5818.jpeg,0,0.276367,0.418945,0.548828,0.716797
\agri_0_5818.jpeg,0,0.696289,0.436523,0.607422,0.783203
\agri_0_5819.jpeg,0,0.592773,0.499023,0.400391,0.724609
\agri_0_5821.jpeg,0,0.486328,0.499023,0.890625,0.845703
\agri_0_5822.jpeg,0,0.554688,0.418945,0.890625,0.736328
\agri_0_5823.jpeg,0,0.518555,0.535156,0.962891,0.816406
\agri_0_583.jpeg,0,0.457031,0.500977,0.902344,0.994141
\agri_0_5834.jpeg,0,0.492188,0.511719,0.691406,0.722656
\agri_0_584.jpeg,1,0.570312,0.561523,0.457031,0.470703
\agri_0_5856.jpeg,0,0.488281,0.488281,0.917969,0.753906
\agri_0_5858.jpeg,0,0.490234,0.472656,0.804688,0.9375
\agri_0_5871.jpeg,0,0.527344,0.56543,0.753906,0.869141
\agri_0_5873.jpeg,1,0.517578,0.347656,0.960938,0.648438
\agri_0_5880.jpeg,0,0.4375,0.56543,0.527344,0.552734
\agri_0_5896.jpeg,0,0.50293,0.503906,0.994141,0.980469
\agri_0_5928.jpeg,0,0.526367,0.436523,0.779297,0.869141
\agri_0_5932.jpeg,0,0.412109,0.510742,0.773438,0.892578
\agri_0_5935.jpeg,1,0.461914,0.445312,0.802734,0.660156
\agri_0_5938.jpeg,0,0.634766,0.501953,0.414062,0.554688
\agri_0_5939.jpeg,0,0.464844,0.469727,0.75,0.666016
\agri_0_5947.jpeg,0,0.605469,0.59668,0.484375,0.603516
\agri_0_5947.jpeg,0,0.855469,0.225586,0.289062,0.447266
\agri_0_5949.jpeg,1,0.551758,0.439453,0.740234,0.449219
\agri_0_5953.jpeg,1,0.579102,0.457031,0.763672,0.5
\agri_0_596.jpeg,0,0.563477,0.462891,0.873047,0.714844
\agri_0_5961.jpeg,0,0.582031,0.50293,0.773438,0.994141
\agri_0_5967.jpeg,1,0.628906,0.473633,0.542969,0.634766
\agri_0_5981.jpeg,1,0.560547,0.40332,0.667969,0.630859
\agri_0_5992.jpeg,1,0.558594,0.386719,0.707031,0.632812
